"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260601","서해선","김포공항","2942","4275","20260604",""
"20260601","서해선","원종","5907","5853","20260604",""
"20260601","서해선","부천종합운동장","3596","3086","20260604",""
"20260601","수인선","고색","7271","7042","20260604",""
"20260601","수인선","오목천","5921","5225","20260604",""
"20260601","수인선","어천","1655","1563","20260604",""
"20260601","수인선","야목","887","722","20260604",""
"20260601","수인선","사리","6106","5289","20260604",""
"20260601","수인선","달월","113","88","20260604",""
"20260601","수인선","월곶","3385","2975","20260604",""
"20260601","수인선","소래포구","6303","5767","20260604",""
"20260601","수인선","인천논현","6321","6643","20260604",""
"20260601","수인선","호구포","4614","4789","20260604",""
"20260601","수인선","남동인더스파크","2684","3076","20260604",""
"20260601","수인선","원인재","4829","5122","20260604",""
"20260601","수인선","연수","5117","5074","20260604",""
"20260601","수인선","송도","3007","2740","20260604",""
"20260601","수인선","인하대","9571","9190","20260604",""
"20260601","수인선","숭의","5484","5024","20260604",""
"20260601","수인선","신포","2001","1943","20260604",""
"20260601","수인선","인천","1092","1559","20260604",""
"20260601","신림선","샛강","3744","4354","20260604",""
"20260601","신림선","대방","3805","2955","20260604",""
"20260601","신림선","서울지방병무청","3527","3904","20260604",""
"20260601","신림선","보라매","5394","4782","20260604",""
"20260601","신림선","보라매공원","2911","3166","20260604",""
"20260601","신림선","보라매병원","9770","10268","20260604",""
"20260601","신림선","당곡","5420","5328","20260604",""
"20260601","신림선","신림","2447","3051","20260604",""
"20260601","신림선","서원","3851","3463","20260604",""
"20260601","신림선","서울대벤처타운","11317","10451","20260604",""
"20260601","신림선","관악산(서울대)","3609","3462","20260604",""
"20260601","안산선","산본","18308","19532","20260604",""
"20260601","안산선","대야미","5829","5284","20260604",""
"20260601","안산선","반월","4934","4893","20260604",""
"20260601","안산선","상록수","17205","17463","20260604",""
"20260601","안산선","한대앞","11514","11964","20260604",""
"20260601","안산선","중앙","20195","21013","20260604",""
"20260601","안산선","고잔","10530","10004","20260604",""
"20260601","안산선","초지","5429","5442","20260604",""
"20260601","안산선","안산","12941","11646","20260604",""
"20260601","안산선","신길온천","2458","2120","20260604",""
"20260601","안산선","정왕","12431","12735","20260604",""
"20260601","안산선","오이도","8779","8503","20260604",""
"20260601","안산선","수리산","4644","3967","20260604",""
"20260601","우이신설선","북한산우이","3185","2887","20260604",""
"20260601","우이신설선","솔밭공원","2933","2796","20260604",""
"20260601","우이신설선","4.19민주묘지","4878","4932","20260604",""
"20260601","우이신설선","가오리","4837","4935","20260604",""
"20260601","우이신설선","화계","4301","4041","20260604",""
"20260601","우이신설선","삼양","2786","2997","20260604",""
"20260601","우이신설선","삼양사거리","3175","3163","20260604",""
"20260601","우이신설선","솔샘","6558","6348","20260604",""
"20260601","우이신설선","북한산보국문","7157","6700","20260604",""
"20260601","우이신설선","정릉","5345","4925","20260604",""
"20260601","우이신설선","성신여대입구(돈암)","4176","4421","20260604",""
"20260601","우이신설선","보문","2068","1973","20260604",""
"20260601","우이신설선","신설동","2961","2697","20260604",""
"20260601","일산선","원흥","12688","12314","20260604",""
"20260601","일산선","삼송","21938","21309","20260604",""
"20260601","일산선","원당","13195","12723","20260604",""
"20260601","일산선","화정","19066","19552","20260604",""
"20260601","일산선","대곡","13673","11859","20260604",""
"20260601","일산선","백석","11078","11555","20260604",""
"20260601","일산선","마두","9038","9092","20260604",""
"20260601","일산선","정발산","7465","7460","20260604",""
"20260601","일산선","주엽","10296","10064","20260604",""
"20260601","일산선","대화","12021","9484","20260604",""
"20260601","장항선","봉명","1597","1610","20260604",""
"20260601","장항선","쌍용(나사렛대)","3703","3691","20260604",""
"20260601","장항선","아산","5088","4632","20260604",""
"20260601","장항선","탕정","2860","2323","20260604",""
"20260601","장항선","배방","1482","1430","20260604",""
"20260601","장항선","온양온천","4921","4936","20260604",""
"20260601","장항선","신창(순천향대)","3116","3825","20260604",""
"20260601","중앙선","회기","31524","30839","20260604",""
"20260601","중앙선","중랑","6104","5732","20260604",""
"20260601","중앙선","상봉","6498","6528","20260604",""
"20260601","중앙선","망우","8416","8164","20260604",""
"20260601","중앙선","양원","3800","3740","20260604",""
"20260601","중앙선","구리","8005","8514","20260604",""
"20260601","중앙선","도농","10746","9867","20260604",""
"20260601","중앙선","양정","545","475","20260604",""
"20260601","중앙선","덕소","6023","6024","20260604",""
"20260601","중앙선","도심","3262","2632","20260604",""
"20260601","중앙선","팔당","751","778","20260604",""
"20260601","중앙선","운길산","814","749","20260604",""
"20260601","중앙선","양수","1890","1926","20260604",""
"20260601","중앙선","신원","202","184","20260604",""
"20260601","중앙선","국수","739","682","20260604",""
"20260601","중앙선","아신","578","582","20260604",""
"20260602","과천선","정부과천청사","16814","18093","20260605",""
"20260602","과천선","평촌","21696","20819","20260605",""
"20260602","과천선","범계","33754","34457","20260605",""
"20260602","분당선","선릉","14813","22373","20260605",""
"20260602","분당선","한티","17456","18697","20260605",""
"20260602","분당선","도곡","8922","9245","20260605",""
"20260602","분당선","구룡","4213","4067","20260605",""
"20260602","분당선","개포동","4617","4828","20260605",""
"20260602","분당선","대모산입구","6804","6543","20260605",""
"20260602","분당선","수서","19642","21118","20260605",""
"20260602","분당선","복정","2","0","20260605",""
"20260602","분당선","수원","9266","8913","20260605",""
"20260602","분당선","서울숲","14926","15420","20260605",""
"20260602","분당선","압구정로데오","19795","21632","20260605",""
"20260602","분당선","강남구청","11374","12926","20260605",""
"20260602","분당선","선정릉","8623","8847","20260605",""
"20260602","분당선","가천대","16895","16595","20260605",""
"20260602","분당선","태평","14848","14395","20260605",""
"20260602","중앙선","아신","653","642","20260605",""
"20260602","중앙선","국수","784","780","20260605",""
"20260602","중앙선","신원","201","190","20260605",""
"20260602","중앙선","양수","1884","1941","20260605",""
"20260602","중앙선","운길산","806","809","20260605",""
"20260602","중앙선","팔당","782","843","20260605",""
"20260602","분당선","이매","6360","5900","20260605",""
"20260602","분당선","오리","12867","11247","20260605",""
"20260602","분당선","미금","17969","18581","20260605",""
"20260602","분당선","정자","22878","24468","20260605",""
"20260602","분당선","수내","14900","14691","20260605",""
"20260602","분당선","서현","26442","27555","20260605",""
"20260602","분당선","야탑","29402","31270","20260605",""
"20260602","분당선","모란","22449","23314","20260605",""
"20260602","과천선","인덕원","30781","31615","20260605",""
"20260602","중앙선","덕소","6163","6173","20260605",""
"20260602","중앙선","양정","546","448","20260605",""
"20260602","중앙선","도농","11161","10273","20260605",""
"20260602","중앙선","구리","8247","8691","20260605",""
"20260602","중앙선","양원","3936","3842","20260605",""
"20260602","중앙선","망우","8878","8474","20260605",""
"20260602","중앙선","상봉","6813","6762","20260605",""
"20260602","중앙선","중랑","6337","5922","20260605",""
"20260602","중앙선","회기","33816","31720","20260605",""
"20260602","장항선","신창(순천향대)","3914","3244","20260605",""
"20260602","장항선","온양온천","5077","5231","20260605",""
"20260602","중앙선","지평","65","63","20260605",""
"20260602","중앙선","용문","1988","2078","20260605",""
"20260602","중앙선","원덕","355","364","20260605",""
"20260602","중앙선","양평","3407","3598","20260605",""
"20260602","중앙선","오빈","344","362","20260605",""
"20260602","1호선","서울역","83685","81149","20260605",""
"20260602","1호선","시청","31401","31486","20260605",""
"20260602","1호선","종각","46444","46517","20260605",""
"20260602","1호선","종로3가","27856","25152","20260605",""
"20260602","1호선","종로5가","26320","25986","20260605",""
"20260602","1호선","동대문","14149","13679","20260605",""
"20260602","1호선","신설동","16491","15825","20260605",""
"20260602","1호선","제기동","17093","17602","20260605",""
"20260602","1호선","청량리(서울시립대입구)","25872","25697","20260605",""
"20260602","1호선","동묘앞","9877","10115","20260605",""
"20260602","2호선","시청","32484","31556","20260605",""
"20260602","2호선","을지로입구","59861","61655","20260605",""
"20260602","2호선","을지로3가","29950","31372","20260605",""
"20260602","2호선","을지로4가","17147","16945","20260605",""
"20260602","2호선","동대문역사문화공원(DDP)","16705","18929","20260605",""
"20260602","2호선","신당","17211","17966","20260605",""
"20260602","2호선","상왕십리","16830","16429","20260605",""
"20260602","2호선","왕십리(성동구청)","19115","16775","20260605",""
"20260602","2호선","한양대","19224","21015","20260605",""
"20260602","2호선","뚝섬","28523","30745","20260605",""
"20260602","2호선","성수","58078","62653","20260605",""
"20260602","2호선","건대입구","41091","43780","20260605",""
"20260602","2호선","구의(광진구청)","32608","31776","20260605",""
"20260602","2호선","강변(동서울터미널)","28646","25406","20260605",""
"20260602","2호선","잠실나루","19465","18805","20260605",""
"20260602","2호선","잠실(송파구청)","87508","86846","20260605",""
"20260602","2호선","잠실새내","27702","27252","20260605",""
"20260602","2호선","종합운동장","22071","26115","20260605",""
"20260602","2호선","삼성(무역센터)","59070","56909","20260605",""
"20260602","2호선","선릉","67618","59869","20260605",""
"20260602","2호선","역삼","57006","65019","20260605",""
