자치구,대여소명,기준년월,대여건수,반납건수
송파구,4452. 삼성SDS,202606,4309,4317
송파구,4453. 위례중앙푸르지오 201동 앞,202606,1455,1452
송파구,4454. 위례 포레샤인 1809동 부근,202606,317,123
송파구,4457. 아산병원 기숙사 부근,202606,5460,6581
송파구,4458. 가락2동주민센터 인근,202606,585,585
송파구,4460. 올림픽훼미리아파트 112동 앞,202606,1465,1444
송파구,4461. 한양3차아파트 3동 앞,202606,331,308
송파구,4462. 가락중학교 앞,202606,709,701
송파구,4463. 방이역 2번 출구,202606,975,982
송파구,4464. 올림픽공원 북2문 A,202606,1428,1431
송파구,4465. 건영아파트앞 사거리,202606,1784,1784
송파구,4468. 가락1동주민센터 ,202606,1602,1651
송파구,4469. 거여동 어울림아파트  102동앞,202606,542,524
송파구,4472. 송파파크데일 1단지 115동 건너편,202606,508,501
송파구,4473. 마천금호어울림 1차 102동앞,202606,259,262
송파구,4474. 가락현대 1차 11동 앞,202606,587,406
송파구,4475. 송파파인타운 4단지 403동,202606,562,563
송파구,4478. 문정근린공원2,202606,1077,1077
송파구,4479. 문정중학교,202606,366,278
송파구,4480. 가락시장 남1문 사거리,202606,1962,1964
송파구,4481. 올림픽공원 북2문 B,202606,3021,3030
송파구,4483. 잠실나들목4,202606,1334,1347
송파구,4484. 잠실나루역4번출구뒤,202606,2707,2702
송파구,4485. 잠실나루역 고가하부,202606,856,720
송파구,4486. 홈플러스 잠실점,202606,2335,2333
송파구,"4488. 문현중,고등학교 사이",202606,252,238
송파구,4490. 송파파인타운 10단지 1005동,202606,323,312
송파구,4491. 장지역 1번출구,202606,1692,1702
송파구,4493. 마천사거리 2,202606,371,420
송파구,4496. 잠실 파크리오 120동 앞,202606,2574,2578
송파구,4497. 아시아선수촌아파트 교차로,202606,2269,2296
송파구,4499. 세양청마루 101동 앞,202606,932,434
송파구,4852. 서울복합물류 게이트 1,202606,1652,1830
송파구,4854. 가락시장역 2번 출구,202606,1613,1600
송파구,4855. 거여5단지 503동 앞,202606,592,593
송파구,4856. 올림픽공원 서1문 앞,202606,2556,2522
송파구,4857. 올림픽공원 장미광장,202606,949,932
송파구,4859. 잠실나루 나들목,202606,2098,2104
송파구,4860. 가락쌍용2차아파트 103동,202606,974,968
송파구,4862. 성내교 남단,202606,654,590
송파구,4863. 잠실나들목5,202606,626,646
송파구,4864. 송파사거리,202606,3098,3071
송파구,4865. 한성백제역 1번출구 뒤,202606,3794,3805
송파구,4867. 가락대림아파트 앞,202606,1163,1149
송파구,4868. 석촌호수 서호 남단,202606,3607,3632
송파구,4870. 몽촌토성역 3번 출구,202606,7190,7161
송파구,4871. 오금동 대림아파트 정문,202606,796,798
송파구,4872. 개롱역 3번 출구 뒤,202606,1357,1328
송파구,4873. 개롱역사거리 2번 출구,202606,1189,1182
송파구,4874. 탄천1교 하부보도,202606,702,789
송파구,4875. 위례포레샤인13단지,202606,462,457
송파구,4879. 마천청소년센터,202606,196,190
송파구,4880. 송파청소년센터,202606,1136,1134
송파구,4881. 거여동사거리 송파둘레길 입구,202606,161,160
송파구,4882. 위례포레샤인18단지 1802동,202606,408,351
송파구,4883. 위례포레샤인18단지 1812동,202606,222,57
송파구,4884. H비즈니스파크,202606,1847,2204
송파구,4885. 가든파이브 리빙관,202606,406,407
송파구,4886. 배명고등학교 건너편,202606,1261,1387
송파구,4887. 호돌이상가,202606,1168,1196
송파구,4888. 둔촌오륜역 2번출구,202606,724,579
송파구,4889. 마천역 1번 출구 인근②,202606,480,449
송파구,4891. 위례포레나송파,202606,690,658
송파구,4892. 성내유수지 체육공원,202606,423,329
송파구,4893. 문정법조단지12,202606,2376,3097
송파구,4895. 송파레이크힐 상가,202606,1126,1127
송파구,4896. 송파레이크힐,202606,93,79
송파구,4897. 잠실주공5단지1,202606,3964,4042
송파구,5751. 송파여성축구장,202606,492,478
송파구,5752. 풍납백제문화공원 옆 인근,202606,3800,3946
송파구,5753. 호반써밋,202606,1084,996
송파구,5756. 극동아파트,202606,1198,1189
송파구,5758. 올림픽선수기자촌아파트 123동 근처,202606,1091,759
송파구,5759. 풍납근린공원,202606,1048,1046
송파구,5760. 풍납사거리 성내유수지,202606,1164,1127
송파구,5761. 버섯분수대,202606,1253,1248
송파구,5763. 세륜초등학교 건너편,202606,833,591
송파구,5764. 한국체육대학교,202606,1221,1216
송파구,5765. 삼전동주민센터 건너편,202606,2606,3146
송파구,5766. 북위례1,202606,411,194
송파구,5767. 북위례2,202606,325,324
송파구,5768.방이삼거리,202606,6824,6949
송파구,5773. 송파시그니처롯데캐슬,202606,422,457
송파구,5774. 가락본동주민센터 인근,202606,1463,1459
송파구,5775. 가락시장역 5번출구,202606,1026,1020
송파구,5777. 호반써밋12단지,202606,669,604
송파구,5778. 북위례3,202606,503,261
송파구,5779. 나래교,202606,426,427
송파구,5780. 송파세무서,202606,504,502
송파구,5781. 올림픽공원 수영장,202606,5403,5416
송파구,5782. 오금현대 아파트 상가입구 앞,202606,1070,1067
송파구,5783.성내5교 2,202606,884,973
송파구,5784.한강버스 잠실 선착장,202606,6973,6274
송파구,5785.한림연예예술고등학교,202606,778,752
송파구,5786.문정로데오거리입구,202606,832,820
양천구,4507. 신정제일시장,202606,1177,1183
양천구,4508. 유원목동아파트 103동 앞,202606,4356,4501
양천구,4509. 서울영상고교 입구,202606,4299,4506
양천구,4510. 신정네거리역 교차로,202606,1666,1636
양천구,4512. 목동13_14단지 사거리,202606,1505,1051
양천구,4514. 목동성당 앞,202606,4170,3892
양천구,4515. 동문굿모닝탑,202606,3993,3958
양천구,4517. 성보하이드로빌딩,202606,1276,1287
양천구,4518. 청기와빌딩,202606,1038,1049
양천구,4519. 양원보도육교,202606,506,507
양천구,4520. 대성유니드아파트,202606,1041,1335
양천구,4522. 신곡시장,202606,1914,2765
양천구,4523. 구립양천어르신요양센터,202606,79,50
양천구,4526. 목동아파트2단지 222동 앞,202606,1698,1784
양천구,4527. 목동신시가지아파트6단지,202606,3101,3074
양천구,4528. 양천구청역 1번출구,202606,2006,1918
양천구,4530. 방아다리어린이공원,202606,1093,1026
양천구,4531. 목동아파트 613동 앞,202606,4626,4616
양천구,4532. 목동현대아파트 후문 앞,202606,2092,2046
양천구,4535. 목동12단지 아파트,202606,3765,3611
양천구,4536. 양천해누리체육공원,202606,1531,2192
양천구,4537. 서울남부지방검찰청 후문 ,202606,2345,2025
양천구,4538. 양천공영차고지,202606,217,268
양천구,4539. 목동7단지아파트 A상가,202606,1172,1106
양천구,4540. 목동역 3번 출구,202606,3976,4411
양천구,4541. 갈산문화예술센터,202606,3025,3057
양천구,4542. 월정초 사거리,202606,921,985
양천구,4543. 오목교역 6번 출구,202606,5108,5551
양천구,4544.경창시장,202606,885,1388
양천구,4545. 청소년음악센터,202606,1204,1176
양천구,4546. 목동운동장 주경기장,202606,614,663
양천구,4547. 목동역 2번 출구,202606,3817,3913
양천구,4548.신목동역1번출구,202606,1210,1027
양천구,4549.목동4단지아파트,202606,2273,2295
양천구,700. KB국민은행 염창역 지점 앞,202606,1489,1286
양천구,701. 목동사거리 부근,202606,1996,2013
양천구,702. 목4동주민센터 옆,202606,2555,2584
양천구,703. 오목교역 7번출구 앞,202606,3685,4042
양천구,704. 남부법원검찰청 교차로,202606,2882,2830
양천구,706. 신정네거리역,202606,1397,1351
양천구,708. 서울출입국관리사무소 앞,202606,5258,5453
양천구,709. 신정3동 현장민원실 앞,202606,716,674
양천구,710. 금옥여고보도육교,202606,704,699
양천구,711. 신일해피트리아파트 앞,202606,1083,317
양천구,713. 양서중학교 옆,202606,822,795
양천구,714. 한국SGI 양천문화회관 앞,202606,909,766
양천구,716.신정6동 주민센터 인근,202606,2027,1996
양천구,719. 홍익병원앞 교차로,202606,1801,1811
양천구,720. 서울강월초등학교 앞,202606,938,510
양천구,722. 경서농협 버스정류장(우리은행신정동지점방향),202606,1416,1494
양천구,723. SBS방송국,202606,2168,2191
양천구,724. 계남공원 입구 주출입구 좌측,202606,450,255
양천구,726. 목동3단지 시내버스정류장,202606,5213,5249
양천구,729. 서부식자재마트 건너편,202606,1901,2128
양천구,731. 서울시 도로환경관리센터,202606,3591,3739
양천구,733. 신정이펜하우스314동,202606,743,383
양천구,734. 신트리공원 입구,202606,3627,3600
양천구,735. 영도초등학교,202606,3336,3545
양천구,736. 오솔길공원,202606,1295,1408
양천구,737. 장수공원,202606,609,543
양천구,739. 신월사거리,202606,1223,1223
양천구,740. 으뜸공원,202606,1124,1187
양천구,741. 화곡로 입구 교차로,202606,453,445
양천구,742. 등촌역 5번 출구 뒤,202606,1475,1474
양천구,743. 현대6차아파트 101동 옆,202606,1095,1340
양천구,744. 신목동역 2번 출구,202606,4554,4180
양천구,745. 강서초등학교,202606,787,837
양천구,746. 목동2단지 상가,202606,4858,4793
양천구,747. 목동3단지 상가,202606,3238,3248
양천구,748. 목동운동장,202606,760,814
양천구,749. 이대목동병원보도육교,202606,2462,2613
양천구,750. 연의근린공원 건너편,202606,986,1091
양천구,752. 성원2차 아파트,202606,1144,967
양천구,754. 목동1단지아파트 118동 앞,202606,3096,3074
양천구,755. 목동1단지아파트 상가 앞,202606,3729,3705
양천구,756. 목동주차장,202606,2006,2096
양천구,757. 신정이펜하우스 1단지아파트 입구 사거리,202606,573,321
양천구,758. 한사랑교회 앞,202606,1528,1524
양천구,759. 보아스아파트 앞,202606,1013,1044
양천구,760. 잣절보도육교 아래,202606,658,588
양천구,762. 오목로 무중력지대 앞,202606,962,959
양천구,763. 목동11단지 아파트,202606,2005,1567
양천구,764. 목동청소년수련관,202606,1,1
양천구,765. 오목교역 3번출구,202606,6245,6740
양천구,766. 신목동역 3번출구,202606,1261,1274
양천구,767.신정숲속마을아파트,202606,824,269
양천구,768.목동5단지아파트 501동,202606,3067,3127
양천구,769.CBS방송국 앞,202606,6713,6793
양천구,770.목동역5번출구,202606,4750,5290
양천구,771.목동아파트 703동 앞,202606,2881,2877
양천구,"773.염창역 3, 4번 출구 사이",202606,1840,1797
양천구,774.등촌역 4번 출구 ,202606,872,852
양천구,775.세종그랑시아 앞(102동),202606,786,723
양천구,776.목마공원,202606,811,724
양천구,777.신월6차보람아파트 앞,202606,1280,1294
양천구,779. 신정1동 주민센터 앞,202606,4419,4641
양천구,780.신정교 하부,202606,3878,4239
양천구,781.신정보도육교 아래,202606,4832,4796
양천구,782.서남병원 후문,202606,1176,663
양천구,"785.양천구청, 보건소 사잇길",202606,6899,6989
양천구,786.목동아파트 8단지 상가동 앞,202606,2934,2903
양천구,787.양천아파트 입구,202606,4751,4876
양천구,788.양천구청역 2번출구 옆,202606,3571,4115
양천구,791.현대하이페리온,202606,3808,3684
양천구,792.목동트라팰리스 웨스턴에비뉴,202606,7006,7062
양천구,793.목동5단지아파트 534동,202606,3686,3679
양천구,794.양천문화회관,202606,3813,3787
양천구,795.양천 해누리타운,202606,4546,4530
양천구,796.목동아파트 14단지 B상가 앞,202606,3227,3118
양천구,797.목동아파트 1422동 1434동 사잇길,202606,5115,5176
영등포구,200. 국회의원회관,202606,286,215
영등포구,201. 진미파라곤 앞,202606,1498,1493
영등포구,202. 국민일보 앞,202606,3880,4186
영등포구,203. 국회의사당역 3번출구 옆,202606,2815,2724
영등포구,204. 국회의사당역 5번출구 옆,202606,1617,1584
영등포구,205. 산업은행 앞,202606,1564,1510
영등포구,206. KBS 앞,202606,3116,3179
영등포구,207. 여의나루역 1번출구 앞,202606,3055,2726
영등포구,209. 유진투자증권빌딩 앞,202606,4598,4992
영등포구,212. 여의도역 1번출구 옆,202606,1,2
영등포구,213. KT앞,202606,3404,2410
영등포구,214. 금융감독원 앞,202606,1724,1683
영등포구,215. 여의도고교 앞,202606,1341,1339
영등포구,217. NH농협은행 앞,202606,4023,4283
영등포구,219. 롯데캐슬엠파이어 옆,202606,2682,2674
영등포구,220. 미성아파트 A동 앞,202606,1887,1863
영등포구,221. 여의도초교 앞,202606,1672,1622
영등포구,222. 시범아파트버스정류장 옆,202606,2353,2333
영등포구,223. 진주아파트상가 앞,202606,1351,1260
영등포구,224. 롯데캐슬 앞,202606,2351,2355
영등포구,225. 앙카라공원 앞,202606,2201,1952
영등포구,226. 샛강역 1번출구 앞,202606,3034,2521
영등포구,227. 양평1나들목 보행통로 입구,202606,2443,2538
영등포구,228. 선유도역 3번출구 앞,202606,4276,4356
영등포구,229. 양평1 보행육교 앞,202606,2698,2705
영등포구,230. 영등포구청역 7번출구,202606,7679,7238
영등포구,231. 남부고용노동지청 남측,202606,2861,2874
영등포구,232. 양평우림 이비즈센타 앞,202606,3847,3632
영등포구,233. 양평1동 YP센터 앞,202606,1208,1309
영등포구,236. 문래동자이아파트 앞,202606,3685,3839
영등포구,238. 제2구민체육센타 앞,202606,3165,3139
영등포구,239. 유스호스텔 앞,202606,1392,1407
영등포구,240. 문래역 4번출구 앞,202606,4579,4156
영등포구,241. 신길우성1차아파트 앞 공원,202606,1306,1201
영등포구,242. 신길선원가와인아파트 앞,202606,1104,633
영등포구,243. 이앤씨드림타워 앞,202606,4280,4298
영등포구,244. 영등포삼환아파트 앞,202606,2182,2056
영등포구,245. 삼성생명 당산사옥 앞,202606,3925,3938
영등포구,247. 당산역 10번출구 앞,202606,8759,8934
영등포구,248. 초원아파트 앞,202606,1258,1241
영등포구,249. 여의도중학교 옆,202606,832,821
영등포구,250. 대림아파트 사거리,202606,674,636
영등포구,251. 서울지방병무청 버스정류장,202606,874,763
영등포구,252. 보라매역4번출구,202606,1818,2007
영등포구,254. 도림신협 앞,202606,1704,1774
영등포구,255. 도림사거리,202606,1389,1343
영등포구,256. 동아에코빌입구,202606,1635,1609
영등포구,258. 신길역3번출구,202606,1918,1918
영등포구,259. 대방역6번출구,202606,3550,3850
영등포구,260. 여의도 마리나선착장 앞,202606,609,472
영등포구,263. 근로자회관 사거리,202606,4002,4247
영등포구,264. 교보생명보험 앞,202606,2088,1934
영등포구,265. 영등포유통상가 사거리,202606,1572,1367
영등포구,266. 영등포청과시장 사거리,202606,1768,1719
영등포구,267. 삼성화재 사옥 옆,202606,2305,2209
영등포구,268. 그랜드컨벤션센터 앞,202606,3401,3413
